0.00433433	-0.00433333	
0.00433417	-0.00433533	
0.00433633	-0.00433867	
0.004343	-0.00434217	
0.00434733	-0.00434617	
0.00435	-0.00435117	
0.00435467	-0.00435617	
0.00434533	-0.00434717	
0.00435167	-0.00435033	
0.0043865	-0.004388	
0.00441834	-0.004417	
0.00444267	-0.00444315	
0.00444083	-0.0044395	
0.00445884	-0.00445933	
0.004508	-0.004509	
0.00458483	-0.00458517	
0.00461417	-0.00461381	
0.00472617	-0.004727	
0.00477117	-0.00476767	
0.00481418	-0.00481517	
0.00485833	-0.0048555	
0.00495567	-0.00495474	
0.00497883	-0.0049763	
0.00498317	-0.004986	
0.00505468	-0.00505217	
0.005116	-0.0051125	
0.00517117	-0.00515833	
0.00513342	-0.005128	
0.005138	-0.00513883	
0.00513726	-0.00512517	
0.00513441	-0.00513605	
0.00512267	-0.00512318	
0.0051025	-0.0051055	
0.00510583	-0.00510467	
0.0052045	-0.00519217	
0.00526117	-0.00524417	
0.00527167	-0.0052692	
0.00530667	-0.00530732	
0.00539252	-0.005381	
0.0053725	-0.00537167	
0.00542917	-0.005417	
0.005503	-0.00550433	
0.00552633	-0.00553083	
0.00552684	-0.00551982	
0.00562183	-0.00561467	
0.00565367	-0.005636	
0.00575252	-0.00574717	
0.00581017	-0.00580967	
0.00582217	-0.00583174	
0.00589683	-0.00589883	
0.00599031	-0.00598443	
0.0060475	-0.00602847	
0.00614617	-0.00614277	
0.00615767	-0.00615771	
0.00618167	-0.0061854	
0.00621683	-0.00621933	
0.00628383	-0.00628017	
0.00627983	-0.00627175	
0.00624039	-0.00624273	
0.00632084	-0.00631267	
0.00633177	-0.00632548	
0.00631986	-0.00631803	
0.0063587	-0.00635867	
0.00634367	-0.0063378	
0.006412	-0.0064055	
0.00648683	-0.00648433	
0.0064925	-0.006504	
0.0066215	-0.006625	
0.00661528	-0.00660447	
0.006673	-0.00667283	
0.00667012	-0.00667496	
0.00671667	-0.006709	
0.00667583	-0.00668683	
0.00670151	-0.00670383	
0.00676783	-0.00676733	
0.00684967	-0.00684333	
0.00692716	-0.00692872	
0.0068645	-0.00686583	
0.00692925	-0.00693333	
0.00688633	-0.00687631	
0.00691783	-0.0069305	
0.00697918	-0.0069815	
0.007038	-0.00702933	
0.00710767	-0.00710983	
0.00718853	-0.00719539	
0.007248	-0.0072435	
0.00737915	-0.00736983	
0.00738667	-0.00739349	
0.00744466	-0.00744261	
0.00740033	-0.00738467	
0.00750867	-0.00750617	
0.0076205	-0.0076256	
0.00774833	-0.00773233	
0.00783401	-0.00783733	
0.00783017	-0.00781917	
0.00777333	-0.0077615	
0.00782833	-0.0078355	
0.00788284	-0.007871	
0.00783469	-0.00783783	
0.00787351	-0.00787467	
0.00780167	-0.00779733	
0.00772783	-0.00773435	
0.00768933	-0.00769432	
0.00768233	-0.00768567	
0.00762833	-0.0076265	
0.00760483	-0.007596	
0.00752183	-0.00751983	
0.007459	-0.00745283	
0.007417	-0.00742467	
0.00735067	-0.00735468	
0.00735042	-0.00735109	
0.0073495	-0.00735094	
0.00731532	-0.00730233	
0.00733399	-0.00733633	
0.00732368	-0.00732983	
0.007368	-0.00736783	
0.007331	-0.00732881	
0.00725416	-0.00726	
0.00725613	-0.00724333	
0.00735001	-0.00735018	
0.0073875	-0.00739233	
0.00736283	-0.007362	
0.00741717	-0.00741117	
0.00747148	-0.00746721	
0.00755283	-0.00754599	
0.00765517	-0.00765006	
0.00761253	-0.00762032	
0.00756733	-0.00756133	
0.00762316	-0.00763433	
0.00766633	-0.00766917	
0.00779683	-0.00779725	
0.00781531	-0.007818	
0.00780817	-0.00780552	
0.00776333	-0.00777767	
0.00773834	-0.00773033	
0.00775133	-0.00776517	
0.00778983	-0.007793	
0.00784246	-0.00784229	
0.00781817	-0.00780677	
0.00782118	-0.00783333	
0.0078445	-0.00783717	
0.00776096	-0.00775462	
0.0077639	-0.00778045	
0.00780021	-0.00780103	
0.0078756	-0.00786809	
0.00779253	-0.00778475	
0.00780137	-0.00779587	
0.00787332	-0.00786033	
0.0078865	-0.00788985	
0.0078995	-0.00788217	
0.00788417	-0.00787834	
0.00792059	-0.00790831	
0.00779148	-0.00778283	
0.00780743	-0.00780311	
0.0078074	-0.00779568	
0.00768571	-0.00769013	
0.0077282	-0.007724	
0.00765188	-0.00764793	
0.00753692	-0.00754573	
0.00758263	-0.00758412	
0.0076097	-0.00761159	
0.00758957	-0.0075876	
0.00768124	-0.00769245	
0.00766377	-0.00767111	
0.00754399	-0.00752603	
0.00753332	-0.00753172	
0.00750772	-0.00749981	
0.00749992	-0.00749629	
0.00746461	-0.0074595	
0.00751089	-0.00749503	
0.00756605	-0.00756015	
0.00766607	-0.00766367	
0.00768835	-0.00770364	
0.00766127	-0.00765665	
0.00771843	-0.00771459	
0.00773667	-0.00773609	
0.00784297	-0.00784838	
0.00789399	-0.00789864	
0.00797844	-0.00796677	
0.00797434	-0.00797608	
0.00800782	-0.00800303	
0.00811972	-0.00812306	
0.00825942	-0.00825729	
0.00828887	-0.00828918	
0.00835833	-0.00835473	
0.00842616	-0.00842396	
0.00845692	-0.00846537	
0.00856525	-0.00857079	
0.00863629	-0.00863256	
0.00869995	-0.00869625	
0.00875004	-0.00874822	
0.00884359	-0.00884991	
0.0088771	-0.00888132	
0.00892625	-0.00893491	
0.00900109	-0.00901743	
0.00907324	-0.00906514	
0.00909108	-0.00907622	
0.0090391	-0.00903807	
0.00903668	-0.00902849	
0.0090076	-0.0089989	
0.00900305	-0.00899422	
0.00904422	-0.00904821	
0.0090187	-0.00901737	
0.0090398	-0.00902483	
0.00904281	-0.00903691	
0.00910133	-0.00910346	
0.00913308	-0.00912573	
0.00911011	-0.00911611	
0.00911354	-0.00911398	
0.0090326	-0.00903604	
0.00898624	-0.00898764	
0.00894103	-0.00893985	
0.00892545	-0.00891389	
0.00893043	-0.00892563	
0.00891488	-0.00891074	
0.00891304	-0.00890266	
0.00889936	-0.00889809	
0.00890666	-0.00890635	
0.00883823	-0.00882168	
0.00884721	-0.00884721	
0.00884449	-0.0088291	
0.00888685	-0.0088852	
0.00896477	-0.0089493	
0.00891391	-0.00891171	
0.00888805	-0.00889224	
0.0089624	-0.00895743	
0.00895425	-0.00894708	
0.00891891	-0.00891296	
0.00891752	-0.00892224	
0.00892195	-0.00892199	
0.00891527	-0.00891596	
0.00900927	-0.00900931	
0.00908927	-0.00909425	
